ID,Fitness,gene 0,gene 1,gene 2,gene 3,gene 4,gene 5,gene 6,gene 7,gene 8,gene 9,gene 10,gene 11,gene 12,gene 13
48,0.92179084,0.15843403,0.5204325,-0.33597982,-0.13219726,-0.27317,-0.28594053,-0.34389842,-0.21158719,-0.7404534,0.5815425,0.38594103,0.38129032,-0.15194708,0.7994194
49,0.9120255,0.15843403,0.5204325,-0.31492698,-0.13219726,-0.27317,-0.26806068,-0.34389842,-0.21158719,-0.7404534,-0.4720713,0.38594103,0.38129032,0.7070638,0.7994194
50,0.91553694,0.15843403,0.5204325,-0.31492698,-0.13219726,-0.27317,-0.26806068,-0.34389842,-0.21158719,-0.7404534,-0.4720713,0.38594103,0.38129032,-0.15194708,0.7994194
51,0.917848,0.15843403,0.5204325,-0.31492698,-0.13219726,-0.27317,-0.26806068,-0.34389842,-0.21158719,-0.7404534,-0.4720713,0.38594103,0.38129032,-0.15194708,0.7994194
52,0.91980815,0.15843403,0.5204325,-0.31492698,-0.22182262,-0.27317,-0.26806068,-0.34389842,-0.12180382,-0.7404534,-0.4720713,0.38594103,0.38129032,0.7070638,0.7994194
53,0.91637933,0.15843403,0.5204325,-0.31492698,-0.13219726,-0.27317,-0.26806068,-0.34389842,-0.21158719,-0.7404534,-0.4720713,0.38594103,0.38129032,-0.15194708,0.7994194
54,0.9251081,0.15843403,-0.5100297,-0.31492698,-0.13219726,-0.27317,-0.26806068,-0.34389842,-0.21158719,-0.7404534,-0.4720713,0.38594103,0.38129032,-0.15194708,0.7994194
55,0.92110896,0.15843403,0.5204325,-0.31492698,-0.22182262,-0.27317,-0.26806068,-0.34389842,-0.12180382,-0.7404534,-0.4720713,0.38594103,0.38129032,-0.15194708,0.7994194
56,0.922799,0.15843403,0.5204325,-0.31492698,-0.22182262,-0.27317,-0.26806068,-0.34389842,-0.12180382,-0.7404534,-0.4720713,0.38594103,0.38129032,0.7070638,0.7994194
57,0.9231743,0.15843403,0.5204325,-0.31492698,-0.22182262,-0.27317,-0.26806068,-0.34389842,-0.12180382,-0.7404534,-0.4720713,0.38594103,0.38129032,0.7070638,0.7994194
58,0.91855353,0.15843403,-0.5100297,-0.31492698,-0.13219726,-0.27317,-0.26806068,-0.34389842,-0.12180382,-0.7404534,-0.4720713,0.38594103,0.38129032,0.7070638,0.7994194
59,0.92780185,0.15843403,0.5204325,-0.31492698,-0.22182262,-0.27317,-0.26806068,-0.34389842,-0.12180382,-0.7404534,-0.4720713,0.38594103,0.38129032,0.7070638,0.7994194
60,0.92687887,0.15843403,0.5204325,-0.31492698,-0.22182262,-0.27317,-0.26806068,-0.34389842,-0.12180382,-0.7404534,-0.4720713,0.38594103,0.38129032,0.7070638,0.7994194
61,0.91923827,0.15843403,-0.5100297,-0.31492698,-0.22182262,-0.27317,-0.26806068,-0.34389842,-0.12180382,-0.7404534,-0.4720713,0.38594103,0.38129032,0.7070638,0.978654
62,0.9241999,0.15843403,0.5204325,-0.31492698,-0.22182262,-0.27317,-0.26806068,-0.34389842,-0.12180382,-0.7404534,-0.4720713,0.38594103,0.38129032,0.7070638,0.7994194
63,0.9205896,0.15843403,-0.5100297,-0.31492698,-0.22182262,-0.27317,-0.26806068,-0.34389842,-0.12180382,-0.7404534,-0.4720713,0.38594103,0.38129032,0.7070638,0.978654
64,0.92661226,0.15843403,-0.5100297,-0.31492698,-0.22182262,-0.27317,-0.26806068,-0.34389842,-0.12180382,-0.7404534,-0.4720713,0.38594103,0.38129032,0.7070638,0.7994194
65,0.9237013,0.15843403,-0.5100297,-0.31492698,-0.22182262,-0.27317,-0.26806068,-0.34389842,-0.12180382,-0.7404534,-0.4720713,0.38594103,0.38129032,0.7070638,0.7994194
66,0.86502486,0.15843403,0.5204325,-0.9885994,-0.22182262,-0.27317,-0.26806068,0.7005676,0.3725723,-0.7404534,-0.4720713,0.38594103,0.38129032,0.7070638,0.7994194
67,0.9215781,0.15843403,0.5204325,-0.31492698,-0.22182262,-0.27317,-0.26806068,-0.34389842,-0.12180382,-0.7404534,-0.4720713,0.38594103,0.38129032,0.7070638,0.978654
68,0.82816887,-0.36787587,0.5204325,-0.31492698,-0.22182262,-0.27317,0.60764945,-0.34389842,0.3725723,-0.7076125,-0.4720713,0.38594103,0.38129032,0.7070638,0.7994194
69,0.7672627,-0.36787587,-0.5100297,-0.31492698,0.11667085,0.23502994,0.60764945,-0.34389842,0.3725723,-0.7076125,0.3212644,0.38594103,-0.9148821,0.7070638,0.7994194
70,0.8411694,-0.36787587,0.5204325,-0.9885994,0.11667085,0.23502994,0.60764945,0.7005676,0.3725723,-0.7076125,0.3212644,0.38594103,-0.9148821,0.7070638,0.978654
71,0.44465005,-0.36787587,0.5204325,-0.9885994,-0.22182262,0.23502994,-0.26806068,-0.34389842,0.3725723,-0.7076125,0.3212644,0.074792266,0.38129032,0.2046529,0.978654
72,0.8580161,-0.36787587,0.5204325,-0.9885994,0.11667085,0.23502994,0.60764945,-0.34389842,-0.12180382,-0.7076125,0.49033034,0.22800708,-0.9148821,0.2046529,0.978654
73,0.9002574,-0.49914628,-0.45953137,-0.9885994,0.11667085,0.23502994,0.60764945,0.7005676,0.3725723,-0.7076125,0.3212644,0.074792266,-0.9148821,0.2046529,0.978654
74,0.9027636,-0.49914628,-0.45953137,-0.9885994,0.11667085,0.23502994,0.60764945,0.7005676,0.3725723,-0.7076125,0.3212644,0.074792266,-0.9148821,0.2046529,0.978654
75,0.913545,-0.49914628,-0.45953137,-0.9885994,0.11667085,0.23502994,0.60764945,0.7005676,0.3725723,-0.7076125,0.3212644,0.22800708,-0.9148821,0.2046529,0.978654
76,0.911992,-0.49914628,-0.45953137,-0.9885994,0.11667085,0.23502994,0.60764945,0.7005676,0.3725723,-0.7076125,0.3212644,0.22800708,-0.9148821,0.2046529,0.978654
77,0.91673684,-0.49914628,-0.45953137,-0.9885994,0.11667085,0.23502994,0.60764945,0.7005676,0.3725723,-0.7076125,0.3212644,0.22800708,-0.9148821,0.2046529,0.978654
78,0.91184247,-0.49914628,-0.45953137,-0.9885994,0.11667085,0.23502994,0.60764945,0.7005676,0.3725723,-0.7076125,0.3212644,0.22800708,-0.9148821,0.2046529,0.978654
79,0.91301626,-0.49914628,-0.45953137,-0.9885994,0.11667085,0.23502994,0.60764945,0.7005676,0.3725723,-0.7076125,0.3212644,0.22800708,-0.9148821,0.2046529,0.978654
80,0.8959582,-0.49914628,-0.45953137,-0.9885994,0.11667085,0.23502994,0.60764945,0.7005676,0.3725723,-0.7076125,0.3212644,0.074792266,-0.9148821,0.2046529,0.978654
81,0.91198534,-0.49914628,-0.45953137,-0.9885994,0.11667085,0.23502994,0.60764945,0.7005676,0.3725723,-0.7076125,0.3212644,0.22800708,-0.9148821,0.2046529,0.978654
82,0.8987529,-0.49914628,-0.45953137,-0.9885994,0.11667085,0.23502994,0.60764945,0.7005676,0.3725723,-0.7076125,0.3212644,0.074792266,-0.9148821,0.2046529,0.978654
83,0.9141197,-0.49914628,-0.45953137,-0.9885994,0.16643643,0.23502994,0.60764945,0.7005676,0.3725723,-0.7076125,0.3212644,0.22800708,-0.9148821,-0.9878755,0.978654
84,0.9185895,-0.49914628,-0.45953137,-0.9885994,0.11667085,0.23502994,0.60764945,0.7005676,0.3725723,-0.7076125,0.3212644,0.22800708,-0.9148821,0.2046529,0.978654
85,0.9011671,-0.49914628,-0.45953137,-0.9885994,0.11667085,0.23502994,0.60764945,0.7005676,-0.11203027,-0.7076125,-0.8610818,0.22800708,0.15968382,0.2046529,0.978654
86,0.79806244,-0.49914628,-0.45953137,-0.9885994,0.11667085,-0.26598406,0.60764945,0.7005676,0.3725723,-0.7076125,-0.8610818,0.074792266,-0.9148821,0.2046529,0.978654
87,0.9234891,0.7451463,-0.45953137,-0.9885994,0.11667085,-0.26598406,0.60764945,0.7005676,0.3725723,-0.7076125,-0.8610818,0.22800708,0.15968382,-0.9878755,0.978654
88,0.90699303,-0.49914628,-0.45953137,-0.9885994,0.16643643,-0.26598406,0.17548728,0.71205807,-0.11203027,-0.7076125,-0.8610818,0.22800708,-0.9148821,0.2046529,0.978654
89,0.923684,-0.2933585,-0.45953137,-0.9885994,0.16643643,-0.26598406,0.17548728,0.7005676,0.3725723,-0.7076125,-0.8610818,0.22800708,0.15968382,0.2046529,0.978654
90,0.92080355,-0.2933585,0.22383296,-0.9885994,0.16643643,-0.14718527,0.60764945,0.71205807,0.037541747,-0.7076125,-0.8610818,0.22800708,0.15968382,-0.9878755,0.978654
91,0.9328893,0.7451463,-0.45953137,-0.9885994,0.11667085,-0.14718527,0.60764945,0.71205807,0.037541747,-0.7076125,0.3212644,0.22800708,0.15968382,-0.9878755,0.978654
92,0.8971447,-0.2933585,0.22383296,-0.42926562,0.16643643,-0.14718527,0.17548728,0.71205807,0.3725723,0.64128864,-0.8610818,0.22800708,0.15968382,0.2046529,0.978654
93,0.9038774,0.7451463,0.8435153,-0.9885994,0.16643643,-0.26598406,0.60764945,-0.026549757,-0.11203027,-0.7076125,-0.8610818,0.22800708,0.15968382,0.2046529,0.978654
94,0.9276983,0.7451463,0.8435153,-0.7462902,0.16643643,-0.14718527,0.17548728,0.71205807,0.037541747,0.64128864,-0.8610818,0.22800708,0.28536832,-0.9878755,0.978654
95,0.9379533,0.7451463,0.8435153,-0.9885994,0.16643643,-0.14718527,0.17548728,0.71205807,0.037541747,-0.7076125,-0.8610818,0.22800708,0.15968382,-0.9878755,0.978654
96,0.9309672,0.7451463,0.22383296,-0.7462902,0.16643643,-0.14718527,0.17548728,0.71205807,0.037541747,0.17529285,-0.8610818,0.22800708,0.28536832,-0.9878755,0.978654
97,0.92967755,0.7451463,0.8435153,-0.7462902,0.16643643,-0.14718527,0.17548728,0.59117997,0.037541747,0.64128864,-0.8610818,0.22800708,0.15968382,-0.9878755,0.978654
98,0.92922103,0.7451463,0.8435153,-0.7462902,0.16643643,-0.14718527,0.17548728,0.71205807,0.037541747,0.64128864,-0.8610818,0.22800708,0.28536832,-0.9878755,0.978654
99,0.9358591,0.7451463,0.22383296,-0.7462902,0.16643643,-0.14718527,0.17548728,0.59117997,0.037541747,0.17529285,-0.8610818,0.22800708,0.28536832,-0.9878755,0.978654
