Circle X,Circle Y,Agent X,N0_state,N0_output,N1_state,N1_output,N2_state,N2_output,N3_state,N3_output,N4_state,N4_output,N5_state,N5_output,N6_state,N6_output,N7_state,N7_output,N8_state,N8_output,N9_state,N9_output,N10_state,N10_output,N11_state,N11_output
200.0,144.0,250.0,-3.7124979496002197,5.958782276138663E-4,3.712768077850342,0.5000969171524048,0.0979766771197319,0.010886352509260178,-1.7686703205108643,0.0016991168959066272,-3.218792676925659,3.9903237484395504E-4,-0.8663263320922852,0.004178555682301521,0.08053310215473175,0.01070011593401432,3.339038848876953,0.9216987490653992,0.0645713284611702,0.30814364552497864,0.007186965551227331,0.29604631662368774,0.003181343199685216,0.2952122092247009,0.003181343199685216,0.2952122092247009
200.0,147.0,250.0,-5.656109809875488,8.53648962220177E-5,5.656337261199951,0.8747861981391907,0.11797603219747543,0.011103824712336063,-1.8036779165267944,0.0016407594084739685,-3.3013362884521484,3.6742925294674933E-4,-0.8800480365753174,0.004121846053749323,0.08947164565324783,0.010795153677463531,3.0051350593566895,0.8939511775970459,0.058114197105169296,0.3067687451839447,0.006468269042670727,0.2958965599536896,0.0028632087633013725,0.29514601826667786,0.0028632087633013725,0.29514601826667786
200.0,150.0,250.0,-7.2938432693481445,1.659780173213221E-5,7.294034957885742,0.9729238748550415,0.15475578606128693,0.011515029706060886,-1.8575831651687622,0.0015547896036878228,-3.422750473022461,3.254336479585618E-4,-0.9009757041931152,0.004036825615912676,0.10331406444311142,0.010943973436951637,2.7046215534210205,0.8619090914726257,0.052302777767181396,0.3055342733860016,0.0058214422315359116,0.2957618236541748,0.0025768878404051065,0.29508647322654724,0.0025768878404051065,0.29508647322654724
200.0,153.0,250.0,-8.673835754394531,4.1757343751669396E-6,8.67399787902832,0.9930470585823059,0.19425156712532043,0.011973371729254723,-1.9097226858139038,0.0014759170589968562,-3.5395138263702393,2.8957994072698057E-4,-0.9212973713874817,0.00395593885332346,0.11681757122278214,0.011091108433902264,2.434159278869629,0.8264646530151367,0.04707249999046326,0.3044256269931793,0.005239298101514578,0.29564058780670166,0.0023191990330815315,0.29503288865089417,0.0023191990330815315,0.29503288865089417
200.0,156.0,250.0,-6.466156005859375,3.797530735027976E-5,6.466292381286621,0.9401339292526245,0.22476759552955627,0.012339807115495205,-1.9430551528930664,0.0014276010915637016,-3.615830898284912,2.6830806746147573E-4,-0.9345450401306152,0.003904081182554364,0.1256309449672699,0.011188192293047905,2.1907434463500977,0.7887421250343323,0.04236524924635887,0.3034297823905945,0.004715368151664734,0.2955315113067627,0.002087279222905636,0.2949846386909485,0.002087279222905636,0.2949846386909485
200.0,159.0,250.0,-4.605912685394287,2.439526142552495E-4,4.606027603149414,0.709642231464386,0.21901153028011322,0.01226984802633524,-1.917829155921936,0.0014640187146142125,-3.568225145339966,2.8138625202700496E-4,-0.9256274104118347,0.003938915207982063,0.11960013955831528,0.011121672578155994,1.97166907787323,0.7499386668205261,0.038128726184368134,0.30253511667251587,0.004243831150233746,0.2954333424568176,0.0018785513238981366,0.2949412167072296,0.0018785513238981366,0.2949412167072296
200.0,162.0,250.0,-3.0384273529052734,0.0011685671051964164,3.0385241508483887,0.3376339077949524,0.158643439412117,0.011559364385902882,-1.807579755783081,0.0016343800816684961,-3.3415231704711914,3.5296130226925015E-4,-0.8845601081848145,0.004103364888578653,0.0919865220785141,0.010822041891515255,1.774502158164978,0.7111793160438538,0.03431585431098938,0.3017311692237854,0.0038194479420781136,0.2953450083732605,0.0016906962264329195,0.29490217566490173,0.0016906962264329195,0.29490217566490173
200.0,165.0,250.0,-1.7176271677017212,0.00436393590644002,1.717708706855774,0.11976349353790283,0.07514753192663193,0.01064325775951147,-1.6590725183486938,0.0018955509876832366,-3.0352213382720947,4.79399343021214E-4,-0.829448401927948,0.004334849305450916,0.054922617971897125,0.010432383045554161,1.597051978111267,0.6734143495559692,0.0308842696249485,0.3010086715221405,0.0034375032410025597,0.2952655255794525,0.0015216266037896276,0.29486700892448425,0.0015216266037896276,0.29486700892448425
200.0,168.0,250.0,-3.1325607299804688,0.0010636962251737714,3.13262939453125,0.3589898943901062,0.04448678344488144,0.010325198993086815,-1.5844159126281738,0.0020421824883669615,-2.883338689804077,5.579880671575665E-4,-0.8014422655105591,0.00445741880685091,0.03601856157183647,0.010239019989967346,1.4373468160629272,0.6373690366744995,0.027795841917395592,0.30035924911499023,0.003093753010034561,0.29519400000572205,0.0013694639783352613,0.2948353886604309,0.0013694639783352613,0.2948353886604309
200.0,171.0,250.0,-4.324817180633545,3.231091541238129E-4,4.3248748779296875,0.6485096216201782,0.0684276595711708,0.010572727769613266,-1.586991548538208,0.002036940772086382,-2.893573045730591,5.523099098354578E-4,-0.8025400638580322,0.004452550318092108,0.03666228801012039,0.010245545767247677,1.2936121225357056,0.6035379767417908,0.025016257539391518,0.29977545142173767,0.0027843776624649763,0.295129656791687,0.0012325175339356065,0.29480689764022827,0.0012325175339356065,0.29480689764022827
200.0,174.0,250.0,-5.329440593719482,1.1834117321996018E-4,5.329489231109619,0.8343960046768188,0.12352059781551361,0.011164868250489235,-1.6331859827041626,0.0019451642874628305,-2.9950168132781982,4.99056011904031E-4,-0.8202062249183655,0.004374921787530184,0.04847357049584389,0.010366014204919338,1.1642508506774902,0.5722084641456604,0.02251463197171688,0.29925060272216797,0.002505939919501543,0.29507172107696533,0.001109265722334385,0.29478126764297485,0.001109265722334385,0.29478126764297485
200.0,177.0,250.0,-6.175960063934326,5.076056550024077E-5,6.176001071929932,0.9215518236160278,0.18984031677246094,0.011921299621462822,-1.6944990158081055,0.0018296943744644523,-3.127556324005127,4.3713452760130167E-4,-0.8437034487724304,0.00427375640720129,0.06426069885492325,0.010529225692152977,1.047825813293457,0.5435003042221069,0.020263168960809708,0.2987786829471588,0.0022553459275513887,0.29501956701278687,9.983391501009464E-4,0.29475823044776917,9.983391501009464E-4,0.29475823044776917
200.0,180.0,250.0,-2.6761391162872314,0.0016779230209067464,2.676173686981201,0.26188257336616516,0.14538833498954773,0.011408890597522259,-1.5926145315170288,0.002025541616603732,-2.9163379669189453,5.398852517828345E-4,-0.8056688904762268,0.004438701551407576,0.038772620260715485,0.010266968980431557,0.9430432319641113,0.5174078941345215,0.018236851319670677,0.2983543276786804,0.0020298112649470568,0.294972687959671,8.985052118077874E-4,0.29473745822906494,8.985052118077874E-4,0.29473745822906494
